SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Return,4222LID-8RETURN,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,,Sonnet Simulator.  Term Floating License for Win.,300-4420-00,AWR,1,2125,349.57,1775.43,Normal
Invoice,5666TD-2,8/7/2008,,8957,Nitronex Corporation,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,2,3150,630,5040,Normal
Invoice,5666TD-2,8/7/2008,,8957,Nitronex Corporation,United States,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,AWR,3,2362.5,472.5,5670,Normal
Invoice,5666TD-2,8/7/2008,,8957,Nitronex Corporation,United States,NORTH AMERICA,WIZ-100-TLW,WIZ-TERM,Library Development Wizard; Term/Locked/Win,000-2300-00,AWR,1,2625,1312.5,1312.5,Normal
Invoice,4907MD(2),8/8/2008,,2798,"Teledyne Cougar, Inc.",United States,NORTH AMERICA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,AWR,2,1116,0,2232,Normal
Invoice,4907MD(2),8/8/2008,,2798,"Teledyne Cougar, Inc.",United States,NORTH AMERICA,MWO-200-MLW,MWO-MAIN,MWO NonLinear; 12M Maint/Locked/Win,000-2301-00,AWR,1,2511,0,2511,Normal
Invoice,4907MD(2),8/8/2008,,2798,"Teledyne Cougar, Inc.",United States,NORTH AMERICA,MWO-200-MLW,MWO-MAIN,MWO NonLinear; 12M Maint/Locked/Win,000-2301-00,AWR,1,2291,0,2291,Normal
Invoice,4907MD(2),8/8/2008,,2798,"Teledyne Cougar, Inc.",United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,5022,0,5022,Normal
Invoice,4907MD(2),8/8/2008,,2798,"Teledyne Cougar, Inc.",United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,2,3435.5,0,6871,Normal
Invoice,4994I(2),8/8/2008,2343,9279,Giastar Ltd,United Kingdom,EUROPE,FIL-100-TLW,FIL-TERM,Nuhertz Filter Synthesis; Term/Locked/Win,000-2300-00,INT,1,3556.77,1777.89,1778.88,Normal
Invoice,4994I(2),8/8/2008,2343,9279,Giastar Ltd,United Kingdom,EUROPE,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,INT,1,12804.36,6401.19,6403.18,Normal
Invoice,4994I(2),8/8/2008,2343,9279,Giastar Ltd,United Kingdom,EUROPE,VSS-150-TLW,VSS-TERM,VSS for RF Architecture; Term/Locked/Win,000-2300-00,INT,1,4268.12,2135.06,2133.07,Normal
Invoice,5706CI,8/8/2008,1541,9500,Siemens AG Industry Sektor,Germany,EUROPE,APL-100-MLW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Locked/Win,000-2301-00,RES30,1,1638,0,1638,Normal
Invoice,5706CI,8/8/2008,1541,9500,Siemens AG Industry Sektor,Germany,EUROPE,APL-100-PLW,APL-PURC,APLAC Time-Domain Simulator; Purchase/Locked/Win,300-4010-00,RES30,1,10920,1092,9828,Normal
Invoice,5706CI,8/8/2008,1541,9500,Siemens AG Industry Sektor,Germany,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,RES30,1,136.5,0,136.5,Normal
Invoice,5706CI,8/8/2008,1541,9500,Siemens AG Industry Sektor,Germany,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,RES30,1,3685.5,0,3685.5,Normal
Invoice,5706CI,8/8/2008,1541,9500,Siemens AG Industry Sektor,Germany,EUROPE,MWO-225-PLW,MWO-PURC,MWO for MIC/PCB; Purchase/Locked/Win,300-4015-00,RES30,1,24570,2457,22113,Normal
Invoice,5750UI,8/8/2008,,476,Nizhny Novgorod State Technical University,Russia,EUROPE,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES30,1,2275,1925,350,Normal
Invoice,5750UI,8/8/2008,,476,Nizhny Novgorod State Technical University,Russia,EUROPE,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,RES30,1,2275,1925,350,Normal
Invoice,5751TI,8/8/2008,957,4492,SIAE Microelettronica,Italy,EUROPE,MWO-105-TFW,MWO-TERM,MWO Linear & Layout; Term/Floating/Win,000-2300-00,RES30,2,6552,0,13104,Normal
Invoice,5753TD,8/8/2008,,6710,Tecom Industries,United States,NORTH AMERICA,VSS-250-TLW,VSS-TERM,VSS for Communication Signals; Term/Locked/Win,000-2300-00,AWR,1,8100,0,8100,Normal
Invoice,5754MI,8/8/2008,1582,4488,Omni-Pless,South Africa,AFRICA,MWO-200-MFW,MWO-MAIN,MWO NonLinear; 12M Maint/Floating/Win,000-2301-00,RES20,1,3744,0,3744,Normal
Invoice,5756MD,8/8/2008,,7740,LGC Wireless,United States,NORTH AMERICA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,AWR,1,1200,0,1200,Normal
Invoice,5756MD,8/8/2008,,7740,LGC Wireless,United States,NORTH AMERICA,MWO-200-MFW,MWO-MAIN,MWO NonLinear; 12M Maint/Floating/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,4342LD(2)D,8/9/2008,,8957,Nitronex Corporation,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,2,2800,0,5600,Normal
Invoice,4597LD(2)C,8/9/2008,,8957,Nitronex Corporation,United States,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,AWR,2,2100,210,3780,Normal
Invoice,4119LD(3),8/12/2008,,1416,"Excelics Semiconductor, Inc",United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,3,11200,3360,23520,Normal
Invoice,5757MD,8/15/2008,,6862,Space Labs Medical,United States,NORTH AMERICA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,5757MD,8/15/2008,,6862,Space Labs Medical,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,4050,0,4050,Normal
Invoice,5757MD,8/15/2008,,6862,Space Labs Medical,United States,NORTH AMERICA,TSW-100-MLW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,1,750,0,750,Normal
Invoice,5757MD,8/15/2008,,6862,Space Labs Medical,United States,NORTH AMERICA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,5758TI,8/15/2008,2343,9508,VIPer RF Ltd,United Kingdom,EUROPE,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,INT,1,19511.98,8369.1,11142.88,Normal
Invoice,5759MD,8/15/2008,,8883,Prescient Wireless,United States,NORTH AMERICA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,AWR,2,1200,0,2400,Normal
Invoice,5760UD,8/15/2008,,3389,Wright State University,United States,NORTH AMERICA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,AWR,1,2500,0,2500,Normal
Invoice,5760UD,8/15/2008,,3389,Wright State University,United States,NORTH AMERICA,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,AWR,1,2500,0,2500,Normal
Invoice,5764UI,8/15/2008,1445,6110,Hochschule Fur Technik Zurich,Switzerland,EUROPE,MWO-228-UFW,,Microwave Office for MMIC Non-commercial University License.,300-4000-00,RES30,1,2275,0,2275,Normal
Invoice,5764UI,8/15/2008,1445,6110,Hochschule Fur Technik Zurich,Switzerland,EUROPE,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,RES30,1,2275,0,2275,Normal
Invoice,5767UI,8/15/2008,9451,4808-VRT,University of Macau,MACAO,ASIA,MWO-228-UFW,,Microwave Office for MMIC Non-commercial University License.,300-4000-00,RES40,1,1950,1182,768,Normal
Invoice,5768CD,8/15/2008,,9514,Atheros Communications,United States,NORTH AMERICA,MWO-100-M1W,MWO-MAIN,MWO Linear; 12M Maint/WAN 1 TZ/Win,000-2301-00,AWR,1,1400,0,1400,Normal
Invoice,5768CD,8/15/2008,,9514,Atheros Communications,United States,NORTH AMERICA,MWO-100-P1W,MWO-PURC,MWO Linear; Purchase/WAN 1 TZ/Win,300-4015-00,AWR,1,8800,2640,6160,Normal
Invoice,5770TD,8/15/2008,,9182,"NXP Semiconductors, Inc. -TX",United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,1,16200,810,15390,Normal
Invoice,3489LD(3)C,8/16/2008,,8600,"S5 Wireless, Inc.",United States,NORTH AMERICA,ANO-229-TLW,ANO-TERM,ANO for RFIC; Term/Locked/Win,000-2300-00,AWR,1,7218.75,2526.35,4692.4,Normal
Invoice,3489LD(3)C,8/16/2008,,8600,"S5 Wireless, Inc.",United States,NORTH AMERICA,HSP-100-TLW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Locked/Win,000-2300-00,AWR,1,0,0,0,Normal
Invoice,3489LD(3)C,8/16/2008,,8600,"S5 Wireless, Inc.",United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,3,12.5,0,37.5,Normal
Invoice,3489LD(3)C,8/16/2008,,8600,"S5 Wireless, Inc.",United States,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,AWR,1,2100,419.95,1680.05,Normal
Invoice,3489LD(3)C,8/16/2008,,8600,"S5 Wireless, Inc.",United States,NORTH AMERICA,VSS-350-TLW,VSS-TERM,VSS for Wireless Communication Standards; Term/Locked/Win,000-2300-00,AWR,1,2100,419.95,1680.05,Normal
Invoice,3978CD(3)C,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,ANO-229-M3W,ANO-MAIN,ANO for RFIC; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,1,4218.75,0,4218.75,Normal
Invoice,3978CD(3)C,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,FIL-100-M3W,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,1,468.75,0,468.75,Normal
Invoice,3978CD(3)C,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,HSP-100-M3W,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,2,937.5,0,1875,Normal
Invoice,3978CD(3)C,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,HSP-100-P3W,HSP-PURC,Synopsys HSPICE and Simulation Interface; Purchase/WAN 3 TZ/Win,300-4000-00,AWR,1,6250,0,6250,Normal
Invoice,3978CD(3)C,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,MGC-100-M3W,MGC-MAIN,AWR Connected&trade; for Mentor Graphics; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,1,1875,0,1875,Normal
Invoice,3978CD(3)C,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,MWO-105-M3W,MWO-MAIN,MWO Linear & Layout; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,6,750,0,4500,Normal
Invoice,3978CD(3)C,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,MWO-125-M3W,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/WAN 3 TZ/Win",000-2301-00,AWR,3,1125,0,3375,Normal
Invoice,3978CD(3)C,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,MWO-225-M3W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,7,1500,0,10500,Normal
Invoice,3978CD(3)C,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,NXG-100-M3W,NXG-MAIN,ACS NETEX-G Extraction Wizard; 12M Maint/WAN 3 TZ/Win,300-4410-00,AWR,1,343.75,0,343.75,Normal
Invoice,3978CD(3)C,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,UPG-PROD,,Upgrade Product from MWO-225 to ANO-229-P3W,300-4015-00,AWR,1,18125,369.25,17755.75,Normal
Invoice,3978CD(3)C,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,VSS-250-M3W,VSS-MAIN,VSS for Communication Signals; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,4,1125,0,4500,Normal
Return,3978CD(3)C-RETURN,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,ANO-229-M3W,ANO-MAIN,ANO for RFIC; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,1,4218.75,0,4218.75,Normal
Return,3978CD(3)C-RETURN,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,FIL-100-M3W,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,1,468.75,0,468.75,Normal
Return,3978CD(3)C-RETURN,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,HSP-100-M3W,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,2,937.5,0,1875,Normal
Return,3978CD(3)C-RETURN,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,HSP-100-P3W,HSP-PURC,Synopsys HSPICE and Simulation Interface; Purchase/WAN 3 TZ/Win,300-4000-00,AWR,1,6250,0,6250,Normal
Return,3978CD(3)C-RETURN,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,MGC-100-M3W,MGC-MAIN,AWR Connected&trade; for Mentor Graphics; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,1,1875,0,1875,Normal
Return,3978CD(3)C-RETURN,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,MWO-105-M3W,MWO-MAIN,MWO Linear & Layout; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,6,750,0,4500,Normal
Return,3978CD(3)C-RETURN,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,MWO-125-M3W,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/WAN 3 TZ/Win",000-2301-00,AWR,3,1125,0,3375,Normal
Return,3978CD(3)C-RETURN,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,MWO-225-M3W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,7,1500,0,10500,Normal
Return,3978CD(3)C-RETURN,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,NXG-100-M3W,NXG-MAIN,ACS NETEX-G Extraction Wizard; 12M Maint/WAN 3 TZ/Win,300-4410-00,AWR,1,343.75,0,343.75,Normal
Return,3978CD(3)C-RETURN,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,UPG-PROD,,Upgrade Product from MWO-225 to ANO-229-P3W,300-4015-00,AWR,1,18125,369.25,17755.75,Normal
Return,3978CD(3)C-RETURN,8/16/2008,,8813,Honeywell,United States,NORTH AMERICA,VSS-250-M3W,VSS-MAIN,VSS for Communication Signals; 12M Maint/WAN 3 TZ/Win,000-2301-00,AWR,4,1125,0,4500,Normal
Invoice,5028CI(2),8/18/2008,,3125,Wistron NeWeb Corp,"Taiwan, Province of",ASIA,MWO-200-MFW,MWO-MAIN,MWO NonLinear; 12M Maint/Floating/Win,000-2301-00,INT,2,4680,37.14,9285.72,Normal
Invoice,5028CI(2),8/18/2008,,3125,Wistron NeWeb Corp,"Taiwan, Province of",ASIA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,INT,4,9360,74.29,37142.84,Normal
Invoice,5028CI(2),8/18/2008,,3125,Wistron NeWeb Corp,"Taiwan, Province of",ASIA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,INT,3,6240,49.52,18571.44,Normal
Invoice,5027CI(2),8/20/2008,2343,412,Milmega Ltd.,United Kingdom,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,INT,1,5487.87,0,5487.87,Normal
Invoice,5027CI(2),8/20/2008,2343,412,Milmega Ltd.,United Kingdom,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,INT,1,5487.87,0,5487.87,Normal
Invoice,5027CI(2),8/20/2008,2343,412,Milmega Ltd.,United Kingdom,EUROPE,MWO-225-PLW,MWO-PURC,MWO for MIC/PCB; Purchase/Locked/Win,300-4015-00,INT,1,11678.02,1751.58,9926.44,Normal
Invoice,5027CI(2),8/20/2008,2343,412,Milmega Ltd.,United Kingdom,EUROPE,UPG-PROD,,Upgrade Product from MWO-125 to MWO-225 Floating License,300-4015-00,INT,1,4065.16,0,4065.16,Normal
Invoice,4945TI-1D,8/21/2008,7396,7125,Micreo Limited,Australia,AUSTRALIA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,RES20,1,5824,0,5824,Normal
Invoice,5074MI(1),8/21/2008,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,APL-MAINT,,12M Maintenance for APLAC,300-4000-00,,1,8769.6,0,8769.6,Normal
Invoice,5074MI(1),8/21/2008,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,MWO-025-MFM,,12M Maintenance Upgrade APLAC to have EM & Layout,300-4000-00,,3,1872,0,5616,Normal
Invoice,5074MI(1),8/21/2008,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,MWO-225-MFM,,"12M Maint, Linear, HB & EM Simulators, Layout. Floating License for MP.",000-2301-00,RES20,2,5616,0,11232,Normal
Invoice,5074MI(1),8/21/2008,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,VSS-250-MFM,,"12M Maint, VSS with Core Libraries. Floating License for MP.",000-2301-00,RES20,1,3744,0,3744,Normal
Invoice,5755UI,8/22/2008,1582,9512,Polytechnic of Namibia,NAMIBIA,AFRICA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES20,1,2640,1440,1200,Normal
Invoice,5755UI,8/22/2008,1582,9512,Polytechnic of Namibia,NAMIBIA,AFRICA,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,RES20,1,2640,1440,1200,Normal
Invoice,5762CI-1,8/22/2008,6763,9513,J&R Microwave Solutions,France,EUROPE,MWO-229-MLW,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/Locked/Win,000-2301-00,INT,1,10417.44,0,10417.44,Normal
Invoice,5762CI-1,8/22/2008,6763,9513,J&R Microwave Solutions,France,EUROPE,MWO-229-PLW,MWO-PURC,MWO for MMIC & Modules; Purchase/Locked/Win,300-4015-00,INT,1,20413.95,10206.98,10206.98,Normal
Invoice,5763MD,8/22/2008,,9228,"Itron, Inc.",United States,NORTH AMERICA,MWO-125-MFW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Floating/Win",000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,5765MD,8/22/2008,,5496,Integrated Defense Systems Inc.,United States,NORTH AMERICA,BACK-MAIN,,To bring maintenance current on MWO-225-MFW,300-4000-00,AWR,2,12600,0,25200,Normal
Invoice,5765MD,8/22/2008,,5496,Integrated Defense Systems Inc.,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,2,5400,0,10800,Normal
Invoice,5766MI-1,8/22/2008,8930,5257-KK,Fujitsu Laboratories Ltd.- Hyogo,Japan,ASIA,MWO-229-MLW,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/Locked/Win,000-2301-00,JAP,1,5796.22,173.89,5622.33,Normal
Invoice,5766MI-1,8/22/2008,8930,5257-KK,Fujitsu Laboratories Ltd.- Hyogo,Japan,ASIA,TAX,MISC,Japan Consumption Tax,000-2230-00,JAP,1,281.12,0,281.12,Normal
Invoice,5769CD,8/22/2008,,9516,Engenium Technologies Corporation,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,0,200,Normal
Invoice,5769CD,8/22/2008,,9516,Engenium Technologies Corporation,United States,NORTH AMERICA,MWO-200-MLW,MWO-MAIN,MWO NonLinear; 12M Maint/Locked/Win,000-2301-00,AWR,1,2800,0,2800,Normal
Invoice,5769CD,8/22/2008,,9516,Engenium Technologies Corporation,United States,NORTH AMERICA,MWO-200-PLW,MWO-PURC,MWO NonLinear; Purchase/Locked/Win,300-4015-00,AWR,1,18000,1800,16200,Normal
Invoice,5771UI,8/22/2008,1601,482,Okayama Prefectural University,Japan,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,CYB,1,2317.55,1751.04,566.51,Normal
Invoice,5772UI,8/22/2008,1601,6591,Kyoto Institute of Technology,Japan,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,CYB,1,2317.55,1751.04,566.51,Normal
Invoice,5774MI,8/22/2008,1541,3311,Deutsche Thomson Brand,Germany,EUROPE,MWO-200-MLW,MWO-MAIN,MWO NonLinear; 12M Maint/Locked/Win,000-2301-00,RES30,1,2457,0,2457,Normal
Invoice,5774MI,8/22/2008,1541,3311,Deutsche Thomson Brand,Germany,EUROPE,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,RES30,1,3276,0,3276,Normal
Invoice,5775MI,8/22/2008,1601,5144,"Furuno Electric CO., Ltd.",Japan,ASIA,ANO-229-MFW,ANO-MAIN,ANO for RFIC; 12M Maint/Floating/Win,000-2301-00,CYB,2,12746.53,0,25493.05,Normal
Invoice,5775MI,8/22/2008,1601,5144,"Furuno Electric CO., Ltd.",Japan,ASIA,HSP-100-MFW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Floating/Win,000-2301-00,CYB,2,3782.99,0,7565.98,Normal
Invoice,5775MI,8/22/2008,1601,5144,"Furuno Electric CO., Ltd.",Japan,ASIA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,CYB,2,6798.15,0,13596.29,Normal
Invoice,5775MI,8/22/2008,1601,5144,"Furuno Electric CO., Ltd.",Japan,ASIA,VSS-250-MFW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Floating/Win,000-2301-00,CYB,1,3399.07,0,3399.07,Normal
Invoice,5776MD,8/22/2008,,10010026,"Epic Communications, Inc.",United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,1,7200,0,7200,Normal
Invoice,5777CI,8/22/2008,2343,9268,Radio Design,United Kingdom,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,INT,1,198.98,0,198.98,Normal
Invoice,5777CI,8/22/2008,2343,9268,Radio Design,United Kingdom,EUROPE,MWO-125-MLW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Locked/Win",000-2301-00,INT,1,4775.52,0,4775.52,Normal
Invoice,5777CI,8/22/2008,2343,9268,Radio Design,United Kingdom,EUROPE,MWO-125-PLW,MWO-PURC,"MWO Linear, EMSight, & Layout; Purchase/Locked/Win",300-4015-00,INT,1,23877.6,7163.28,16714.32,Normal
Invoice,5778UI,8/22/2008,1601,1562,Kyushu University,Japan,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,CYB,1,2317.55,1751.04,566.51,Normal
Invoice,5779MI,8/22/2008,1601,1928,Denso Corporation,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,CYB,1,3826.53,0,3826.53,Normal
Invoice,5780MI,8/22/2008,1601,7356,IBM - Japan,Japan,ASIA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,CYB,1,2837.24,0,2837.24,Normal
Invoice,5780MI,8/22/2008,1601,7356,IBM - Japan,Japan,ASIA,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,CYB,1,849.77,0,849.77,Normal
Invoice,5781TI-1,8/22/2008,2343,9521,Ceravision,United Kingdom,EUROPE,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,INT,1,12336.76,0,12336.76,Normal
Invoice,NC081108,8/22/2008,1541,8860,Technische Unversity Wien,AUSTRIA,EUROPE,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES30,1,2310,2310,0,Normal
Invoice,5782MD,8/25/2008,,6,Microwave Radio Communications,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,4100,0,4100,Normal
Invoice,4154LD(3),8/27/2008,,3884,Blueline Engineering Corp,United States,NORTH AMERICA,MWO-125-TLW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Locked/Win",000-2300-00,AWR,1,6300,0,6300,Normal
Invoice,4973TD(2),8/28/2008,,9272,WiQuest Communications Inc.,United States,NORTH AMERICA,MWO-125-TLW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Locked/Win",000-2300-00,AWR,1,6300,504,5796,Normal
Invoice,5041TD(2),8/28/2008,,1200,Filtronic Signal Solutions SAGE LABS,United States,NORTH AMERICA,FIL-100-TFW,FIL-TERM,Nuhertz Filter Synthesis; Term/Floating/Win,000-2300-00,AWR,1,3500,525,2975,Normal
Invoice,5041TD(2),8/28/2008,,1200,Filtronic Signal Solutions SAGE LABS,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,3,12600,1890,32130,Normal
Invoice,5041TD(2),8/28/2008,,1200,Filtronic Signal Solutions SAGE LABS,United States,NORTH AMERICA,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating/Win,000-2300-00,AWR,1,21000,6300,14700,Normal
Invoice,5761CI-1,8/29/2008,,4983,Cyntec Co. Ltd.,Taiwan R.O.C.,ASIA,MWO-229-MFW,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/Floating/Win,000-2301-00,INT,3,11700,0,35100,Normal
Invoice,5761CI-1,8/29/2008,,4983,Cyntec Co. Ltd.,Taiwan R.O.C.,ASIA,MWO-229-PFW,MWO-PURC,MWO for MMIC & Modules; Purchase/Floating/Win,300-4015-00,INT,3,78000,11220,200340,Normal
Invoice,5783MD-1,8/29/2008,,208,Infineon Technology,United States,NORTH AMERICA,APL-200-M0W,APL-MAIN,APLAC Time-Domain & HB Advanced; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,7533,0,7533,Normal
